pkt_count,byte_count,duration,mean_pkt_size,std_pkt_size,src_port,dst_port,proto_tcp,proto_udp,proto_icmp,syn_flag,fin_flag,rst_flag,packet_rate,byte_rate,syn_ratio,label
5,2584,0.003999948501586914,516.8,222.45125308705275,22581,443,1,0,0,0,0,0,1250.0160934612863,646008.3171007928,0.0,0
5,4573,0.003999948501586914,914.6,319.1761895881333,12510,443,1,0,0,0,0,0,1250.0160934612863,1143264.7190796924,0.0,0
5,3601,0.003999948501586914,720.2,338.27172509685164,51752,443,1,0,0,0,0,0,1250.0160934612863,900261.5905108184,0.0,0
5,992,0.003999948501586914,198.4,110.24626977816528,28403,443,1,0,0,0,0,0,1250.0160934612863,248003.1929427192,0.0,0
5,2855,0.003999948501586914,571.0,466.93040166602987,53496,443,1,0,0,0,0,0,1250.0160934612863,713759.1893663944,0.0,0
5,4736,0.003999948501586914,947.2,453.9896034051881,56885,443,1,0,0,0,0,0,1250.0160934612863,1184015.2437265303,0.0,0
5,3963,0.003999948501586914,792.6,368.7105097498578,46351,443,1,0,0,0,0,0,1250.0160934612863,990762.7556774155,0.0,0
5,2881,0.003999948501586914,576.2,231.87272370850351,40966,443,1,0,0,0,0,0,1250.0160934612863,720259.2730523931,0.0,0
5,3937,0.003999948501586914,787.4,242.81565023696476,38329,443,1,0,0,0,0,0,1250.0160934612863,984262.6719914168,0.0,0
5,3717,0.003999948501586914,743.4,350.8974779048718,34212,443,1,0,0,0,0,0,1250.0160934612863,929261.9638791202,0.0,0
5,3393,0.003999948501586914,678.6,289.39771941050265,32479,443,1,0,0,0,0,0,1250.0160934612863,848260.9210228289,0.0,0
5,4099,0.003999948501586914,819.8,355.01909807783585,2205,443,1,0,0,0,0,0,1250.0160934612863,1024763.1934195625,0.0,0
5,4640,0.003999948501586914,928.0,522.755392129053,50745,443,1,0,0,0,0,0,1250.0160934612863,1160014.9347320737,0.0,0
5,3419,0.003999948501586914,683.8,477.1387219666834,3016,443,1,0,0,0,0,0,1250.0160934612863,854761.0047088276,0.0,0
5,2751,0.003999948501586914,550.2,254.4620993389782,11394,443,1,0,0,0,0,0,1250.0160934612863,687758.8546223997,0.0,0
5,3239,0.003999948501586914,647.8,494.5803878036411,62116,443,1,0,0,0,0,0,1250.0160934612863,809760.4253442213,0.0,0
5,4575,0.003999948501586914,915.0,429.62634928505025,4873,443,1,0,0,0,0,0,1250.0160934612863,1143764.725517077,0.0,0
5,3965,0.003999948501586914,793.0,435.80224873215144,1838,443,1,0,0,0,0,0,1250.0160934612863,991262.7621148,0.0,0
5,4194,0.003999948501586914,838.8,385.883609395372,45038,443,1,0,0,0,0,0,1250.0160934612863,1048513.4991953269,0.0,0
5,3743,0.003999948501586914,748.6,171.30861040823373,18601,443,1,0,0,0,0,0,1250.0160934612863,935762.0475651189,0.0,0
5,4795,0.003999948501586914,959.0,302.3408672343188,64522,443,1,0,0,0,0,0,1250.0160934612863,1198765.4336293736,0.0,0
5,4044,0.003999948501586914,808.8,255.33460400031953,3674,443,1,0,0,0,0,0,1250.0160934612863,1011013.0163914884,0.0,0
5,1866,0.003999948501586914,373.2,360.59584024223017,9447,443,1,0,0,0,0,0,1250.0160934612863,466506.00607975206,0.0,0
5,2193,0.003999948501586914,438.6,307.5962288455436,7888,443,1,0,0,0,0,0,1250.0160934612863,548257.0585921202,0.0,0
5,2504,0.003999948501586914,500.8,128.41401792639306,50769,443,1,0,0,0,0,0,1250.0160934612863,626008.0596054122,0.0,0
5,1654,0.003999948501586914,330.8,147.80040595343436,33517,443,1,0,0,0,0,0,1250.0160934612863,413505.3237169935,0.0,0
5,4516,0.003999948501586914,903.2,350.60484879704677,3893,443,1,0,0,0,0,0,1250.0160934612863,1129014.5356142337,0.0,0
5,4441,0.003999948501586914,888.2,323.2988710156595,13774,443,1,0,0,0,0,0,1250.0160934612863,1110264.2942123145,0.0,0
5,5189,0.003999948501586914,1037.8,192.72093814632598,32668,443,1,0,0,0,0,0,1250.0160934612863,1297266.7017941228,0.0,0
5,2822,0.003999948501586914,564.4,524.4069412202703,17987,443,1,0,0,0,0,0,1250.0160934612863,705509.08314955,0.0,0
5,3536,0.003999948501586914,707.2,467.0689028398273,27175,443,1,0,0,0,0,0,1250.0160934612863,884011.3812958216,0.0,0
5,3539,0.003999948501586914,707.8,277.3520506504324,11255,443,1,0,0,0,0,0,1250.0160934612863,884761.3909518984,0.0,0
5,3855,0.003999948501586914,771.0,392.4487227651531,26773,443,1,0,0,0,0,0,1250.0160934612863,963762.4080586517,0.0,0
5,3541,0.003999948501586914,708.2,422.5557478013996,35428,443,1,0,0,0,0,0,1250.0160934612863,885261.3973892829,0.0,0
5,3291,0.003999948501586914,658.2,415.7149985266349,7064,443,1,0,0,0,0,0,1250.0160934612863,822760.5927162187,0.0,0
5,2774,0.003999948501586914,554.8,250.93377612429938,39849,443,1,0,0,0,0,0,1250.0160934612863,693508.9286523217,0.0,0
5,3280,0.003999948501586914,656.0,265.545476331268,8149,443,1,0,0,0,0,0,1250.0160934612863,820010.5573106038,0.0,0
5,3473,0.003999948501586914,694.6,393.4247577364698,24511,443,1,0,0,0,0,0,1250.0160934612863,868261.1785182095,0.0,0
5,4484,0.003999948501586914,896.8,415.8054352699108,15955,443,1,0,0,0,0,0,1250.0160934612863,1121014.4326160816,0.0,0
5,3558,0.003999948501586914,711.6,516.5301927283632,10220,443,1,0,0,0,0,0,1250.0160934612863,889511.4521070513,0.0,0
5,2934,0.003999948501586914,586.8,445.3705872641345,60908,443,1,0,0,0,0,0,1250.0160934612863,733509.4436430827,0.0,0
5,2436,0.003999948501586914,487.2,376.4722566139502,42906,443,1,0,0,0,0,0,1250.0160934612863,609007.8407343386,0.0,0
5,5594,0.003999948501586914,1118.8,298.7195340114202,11367,443,1,0,0,0,0,0,1250.0160934612863,1398518.0053644872,0.0,0
5,2726,0.003999948501586914,545.2,409.1793738692116,30162,443,1,0,0,0,0,0,1250.0160934612863,681508.7741550932,0.0,0
5,5097,0.003999948501586914,1019.4,262.12485574626453,58299,443,1,0,0,0,0,0,1250.0160934612863,1274266.4056744352,0.0,0
5,3217,0.003999948501586914,643.4,501.54585034670566,14559,443,1,0,0,0,0,0,1250.0160934612863,804260.3545329917,0.0,0
5,3377,0.003999948501586914,675.4,465.35087837028954,29927,443,1,0,0,0,0,0,1250.0160934612863,844260.8695237527,0.0,0
5,3627,0.003999948501586914,725.4,390.83735747750626,9269,443,1,0,0,0,0,0,1250.0160934612863,906761.6741968171,0.0,0
5,5044,0.003999948501586914,1008.8,211.48654803556656,40793,443,1,0,0,0,0,0,1250.0160934612863,1261016.2350837456,0.0,0
5,5379,0.003999948501586914,1075.8,111.1078755084445,51144,443,1,0,0,0,0,0,1250.0160934612863,1344767.3133456518,0.0,0
5,3222,0.003999948501586914,644.4,387.7445550874957,52104,443,1,0,0,0,0,0,1250.0160934612863,805510.3706264528,0.0,0
5,3798,0.003999948501586914,759.6,405.09584051184726,45193,443,1,0,0,0,0,0,1250.0160934612863,949512.224593193,0.0,0
5,3972,0.003999948501586914,794.4,406.4394665875842,55472,443,1,0,0,0,0,0,1250.0160934612863,993012.7846456459,0.0,0
5,3395,0.003999948501586914,679.0,460.014347602333,10301,443,1,0,0,0,0,0,1250.0160934612863,848760.9274602134,0.0,0
5,4228,0.003999948501586914,845.6,469.1991474843065,34267,443,1,0,0,0,0,0,1250.0160934612863,1057013.6086308637,0.0,0
5,2443,0.003999948501586914,488.6,304.8839779325899,59566,443,1,0,0,0,0,0,1250.0160934612863,610757.8632651845,0.0,0
5,3976,0.003999948501586914,795.2,393.26805107966754,32772,443,1,0,0,0,0,0,1250.0160934612863,994012.7975204148,0.0,0
5,4329,0.003999948501586914,865.8,246.25222841631305,40109,443,1,0,0,0,0,0,1250.0160934612863,1082263.9337187817,0.0,0
5,3240,0.003999948501586914,648.0,364.0197796823683,8780,443,1,0,0,0,0,0,1250.0160934612863,810010.4285629136,0.0,0
5,4648,0.003999948501586914,929.6,447.3006147994881,28492,443,1,0,0,0,0,0,1250.0160934612863,1162014.9604816118,0.0,0
5,3749,0.003999948501586914,749.8,423.25803004786576,36716,443,1,0,0,0,0,0,1250.0160934612863,937262.0668772724,0.0,0
5,2465,0.003999948501586914,493.0,468.63418569284937,50108,443,1,0,0,0,0,0,1250.0160934612863,616257.9340764141,0.0,0
5,3091,0.003999948501586914,618.2,307.8956966246849,24290,443,1,0,0,0,0,0,1250.0160934612863,772759.9489777671,0.0,0
5,3351,0.003999948501586914,670.2,362.2117612668037,17862,443,1,0,0,0,0,0,1250.0160934612863,837760.785837754,0.0,0
5,2065,0.003999948501586914,413.0,373.26130257501916,7929,443,1,0,0,0,0,0,1250.0160934612863,516256.6465995112,0.0,0
5,1743,0.003999948501586914,348.6,219.695789672902,39841,443,1,0,0,0,0,0,1250.0160934612863,435755.6101806044,0.0,0
5,1834,0.003999948501586914,366.8,180.84070338283914,48913,443,1,0,0,0,0,0,1250.0160934612863,458505.9030815998,0.0,0
5,2600,0.003999948501586914,520.0,386.2071982757442,33238,443,1,0,0,0,0,0,1250.0160934612863,650008.3685998688,0.0,0
5,4379,0.003999948501586914,875.8,497.3628052036059,17674,443,1,0,0,0,0,0,1250.0160934612863,1094764.0946533945,0.0,0
5,3258,0.003999948501586914,651.6,443.64787839005834,8652,443,1,0,0,0,0,0,1250.0160934612863,814510.4864993742,0.0,0
5,3838,0.003999948501586914,767.6,394.8982653798317,57221,443,1,0,0,0,0,0,1250.0160934612863,959512.3533408834,0.0,0
5,3402,0.003999948501586914,680.4,224.75106228892443,41244,443,1,0,0,0,0,0,1250.0160934612863,850510.9499910591,0.0,0
5,3990,0.003999948501586914,798.0,448.7952762674759,36229,443,1,0,0,0,0,0,1250.0160934612863,997512.8425821065,0.0,0
5,4953,0.003999948501586914,990.6,201.32719637445905,6853,443,1,0,0,0,0,0,1250.0160934612863,1238265.9421827502,0.0,0
5,3944,0.003999948501586914,788.8,422.9417926854711,17061,443,1,0,0,0,0,0,1250.0160934612863,986012.6945222627,0.0,0
5,3792,0.003999948501586914,758.4,536.5122924966398,53946,443,1,0,0,0,0,0,1250.0160934612863,948012.2052810395,0.0,0
5,5419,0.003999948501586914,1083.8,142.86413125763934,25952,443,1,0,0,0,0,0,1250.0160934612863,1354767.442093342,0.0,0
5,3223,0.003999948501586914,644.6,272.6658027696176,26145,443,1,0,0,0,0,0,1250.0160934612863,805760.3738451451,0.0,0
5,3960,0.003999948501586914,792.0,324.46324907452924,43942,443,1,0,0,0,0,0,1250.0160934612863,990012.7460213387,0.0,0
5,2781,0.003999948501586914,556.2,344.3076531243533,36371,443,1,0,0,0,0,0,1250.0160934612863,695258.9511831674,0.0,0
5,4650,0.003999948501586914,930.0,347.20138248572687,5391,443,1,0,0,0,0,0,1250.0160934612863,1162514.9669189963,0.0,0
5,3782,0.003999948501586914,756.4,272.56749622799856,14677,443,1,0,0,0,0,0,1250.0160934612863,945512.173094117,0.0,0
5,3982,0.003999948501586914,796.4,392.4668648433903,48124,443,1,0,0,0,0,0,1250.0160934612863,995512.8168325684,0.0,0
5,3362,0.003999948501586914,672.4,427.4742565348234,11357,443,1,0,0,0,0,0,1250.0160934612863,840510.8212433689,0.0,0
5,4514,0.003999948501586914,902.8,411.65004554840027,13469,443,1,0,0,0,0,0,1250.0160934612863,1128514.5291768492,0.0,0
5,4098,0.003999948501586914,819.6,419.65204634315796,45200,443,1,0,0,0,0,0,1250.0160934612863,1024513.1902008703,0.0,0
5,4785,0.003999948501586914,957.0,449.178361010412,45667,443,1,0,0,0,0,0,1250.0160934612863,1196265.401442451,0.0,0
5,4026,0.003999948501586914,805.2,506.2973039628001,31451,443,1,0,0,0,0,0,1250.0160934612863,1006512.9584550277,0.0,0
5,2498,0.003999948501586914,499.6,438.65503530678865,26486,443,1,0,0,0,0,0,1250.0160934612863,624508.0402932586,0.0,0
5,2372,0.003999948501586914,474.4,279.72600880146985,20652,443,1,0,0,0,0,0,1250.0160934612863,593007.6347380342,0.0,0
5,3744,0.003999948501586914,748.8,276.44413540532923,63486,443,1,0,0,0,0,0,1250.0160934612863,936012.0507838111,0.0,0
5,2236,0.003999948501586914,447.2,290.4950257749692,41490,443,1,0,0,0,0,0,1250.0160934612863,559007.1969958872,0.0,0
5,3534,0.003999948501586914,706.8,253.70092628920378,3358,443,1,0,0,0,0,0,1250.0160934612863,883511.3748584371,0.0,0
5,4981,0.003999948501586914,996.2,162.83783344174046,10517,443,1,0,0,0,0,0,1250.0160934612863,1245266.0323061333,0.0,0
5,4756,0.003999948501586914,951.2,383.56350191330773,20980,443,1,0,0,0,0,0,1250.0160934612863,1189015.3081003756,0.0,0
5,3872,0.003999948501586914,774.4,468.2232800705236,52658,443,1,0,0,0,0,0,1250.0160934612863,968012.46277642,0.0,0
5,3284,0.003999948501586914,656.8,320.4549266277553,31972,443,1,0,0,0,0,0,1250.0160934612863,821010.5701853728,0.0,0
5,4573,0.003999948501586914,914.6,360.0786580734826,38648,443,1,0,0,0,0,0,1250.0160934612863,1143264.7190796924,0.0,0
5,4899,0.003999948501586914,979.8,506.4173772689875,62625,443,1,0,0,0,0,0,1250.0160934612863,1224765.7683733683,0.0,0
5,2988,0.003999948501586914,597.6,468.64425740640417,21214,443,1,0,0,0,0,0,1250.0160934612863,747009.6174524646,0.0,0
5,3705,0.003999948501586914,741.0,315.174872094842,6744,443,1,0,0,0,0,0,1250.0160934612863,926261.9252548132,0.0,0
5,2531,0.003999948501586914,506.2,284.6551597986588,51283,443,1,0,0,0,0,0,1250.0160934612863,632758.1465101031,0.0,0
5,2791,0.003999948501586914,558.2,250.2969436489387,7343,443,1,0,0,0,0,0,1250.0160934612863,697758.98337009,0.0,0
5,3783,0.003999948501586914,756.6,519.0223887271145,31538,443,1,0,0,0,0,0,1250.0160934612863,945762.1763128092,0.0,0
5,2734,0.003999948501586914,546.8,338.10495411927934,21594,443,1,0,0,0,0,0,1250.0160934612863,683508.7999046313,0.0,0
5,4088,0.003999948501586914,817.6,440.42143453742125,55887,443,1,0,0,0,0,0,1250.0160934612863,1022013.1580139477,0.0,0
5,3447,0.003999948501586914,689.4,350.03005585235104,23533,443,1,0,0,0,0,0,1250.0160934612863,861761.0948322108,0.0,0
5,3846,0.003999948501586914,769.2,544.19606760799,35617,443,1,0,0,0,0,0,1250.0160934612863,961512.3790904214,0.0,0
5,3163,0.003999948501586914,632.6,379.06020629973807,39387,443,1,0,0,0,0,0,1250.0160934612863,790760.1807236098,0.0,0
5,3759,0.003999948501586914,751.8,395.9522193396572,48382,443,1,0,0,0,0,0,1250.0160934612863,939762.0990641951,0.0,0
5,5725,0.003999948501586914,1145.0,489.5822709208331,53965,443,1,0,0,0,0,0,1250.0160934612863,1431268.4270131728,0.0,0
5,3406,0.003999948501586914,681.2,354.6781075848917,54422,443,1,0,0,0,0,0,1250.0160934612863,851510.9628658282,0.0,0
5,3991,0.003999948501586914,798.2,474.73799089603096,3162,443,1,0,0,0,0,0,1250.0160934612863,997762.8458007987,0.0,0
5,4933,0.003999948501586914,986.6,307.0658561286162,26806,443,1,0,0,0,0,0,1250.0160934612863,1233265.877808905,0.0,0
5,4108,0.003999948501586914,821.6,396.92598806326606,57870,443,1,0,0,0,0,0,1250.0160934612863,1027013.2223877928,0.0,0
5,4019,0.003999948501586914,803.8,457.86522034327965,17331,443,1,0,0,0,0,0,1250.0160934612863,1004762.935924182,0.0,0
5,2932,0.003999948501586914,586.4,87.13575615096251,7592,443,1,0,0,0,0,0,1250.0160934612863,733009.4372056982,0.0,0
5,4062,0.003999948501586914,812.4,550.7745818390678,62502,443,1,0,0,0,0,0,1250.0160934612863,1015513.074327949,0.0,0
5,3590,0.003999948501586914,718.0,515.7887164333861,14959,443,1,0,0,0,0,0,1250.0160934612863,897511.5551052035,0.0,0
5,4615,0.003999948501586914,923.0,333.8436759922225,34506,443,1,0,0,0,0,0,1250.0160934612863,1153764.8542647671,0.0,0
5,2171,0.003999948501586914,434.2,287.7348779692862,39697,443,1,0,0,0,0,0,1250.0160934612863,542756.9877808905,0.0,0
5,4434,0.003999948501586914,886.8,495.03834194938884,50971,443,1,0,0,0,0,0,1250.0160934612863,1108514.2716814687,0.0,0
5,3707,0.003999948501586914,741.4,459.25356830404706,52665,443,1,0,0,0,0,0,1250.0160934612863,926761.9316921977,0.0,0
5,3028,0.003999948501586914,605.6,265.38168738630026,43711,443,1,0,0,0,0,0,1250.0160934612863,757009.746200155,0.0,0
5,4239,0.003999948501586914,847.8,368.72884346088256,51122,443,1,0,0,0,0,0,1250.0160934612863,1059763.6440364786,0.0,0
5,5389,0.003999948501586914,1077.8,491.65491963367964,1321,443,1,0,0,0,0,0,1250.0160934612863,1347267.3455325745,0.0,0
5,3662,0.003999948501586914,732.4,309.8222716332704,24260,443,1,0,0,0,0,0,1250.0160934612863,915511.786851046,0.0,0
5,4930,0.003999948501586914,986.0,289.9110208322547,14530,443,1,0,0,0,0,0,1250.0160934612863,1232515.8681528282,0.0,0
5,4059,0.003999948501586914,811.8,346.2694904261708,16134,443,1,0,0,0,0,0,1250.0160934612863,1014763.0646718722,0.0,0
5,3172,0.003999948501586914,634.4,322.97777013286844,16264,443,1,0,0,0,0,0,1250.0160934612863,793010.20969184,0.0,0
5,4531,0.003999948501586914,906.2,412.9587872899668,1268,443,1,0,0,0,0,0,1250.0160934612863,1132764.5838946176,0.0,0
5,4851,0.003999948501586914,970.2,274.71541638575724,50272,443,1,0,0,0,0,0,1250.0160934612863,1212765.61387614,0.0,0
5,5128,0.003999948501586914,1025.6,97.76011456621764,5654,443,1,0,0,0,0,0,1250.0160934612863,1282016.5054538953,0.0,0
5,5889,0.003999948501586914,1177.8,333.5580309331496,60091,443,1,0,0,0,0,0,1250.0160934612863,1472268.954878703,0.0,0
5,2728,0.003999948501586914,545.6,330.80181377979176,58735,443,1,0,0,0,0,0,1250.0160934612863,682008.7805924778,0.0,0
5,4111,0.003999948501586914,822.2,271.45784203076545,58988,443,1,0,0,0,0,0,1250.0160934612863,1027763.2320438696,0.0,0
5,3949,0.003999948501586914,789.8,354.9126089616992,16539,443,1,0,0,0,0,0,1250.0160934612863,987262.7106157239,0.0,0
5,4748,0.003999948501586914,949.6,417.26375351808355,29077,443,1,0,0,0,0,0,1250.0160934612863,1187015.2823508375,0.0,0
5,4300,0.003999948501586914,860.0,178.7568180517879,42950,443,1,0,0,0,0,0,1250.0160934612863,1075013.840376706,0.0,0
5,2820,0.003999948501586914,564.0,265.9105112627178,53948,443,1,0,0,0,0,0,1250.0160934612863,705009.0767121655,0.0,0
5,3052,0.003999948501586914,610.4,189.99221036663582,19417,443,1,0,0,0,0,0,1250.0160934612863,763009.8234487692,0.0,0
5,3273,0.003999948501586914,654.6,471.17877711119377,51176,443,1,0,0,0,0,0,1250.0160934612863,818260.534779758,0.0,0
5,3088,0.003999948501586914,617.6,456.4040315334649,25424,443,1,0,0,0,0,0,1250.0160934612863,772009.9393216904,0.0,0
5,5282,0.003999948501586914,1056.4,364.469257962863,37786,443,1,0,0,0,0,0,1250.0160934612863,1320517.001132503,0.0,0
5,4480,0.003999948501586914,896.0,306.8198168306604,35559,443,1,0,0,0,0,0,1250.0160934612863,1120014.4197413125,0.0,0
5,3768,0.003999948501586914,753.6,474.3975547997692,56677,443,1,0,0,0,0,0,1250.0160934612863,942012.1280324253,0.0,0
5,3277,0.003999948501586914,655.4,340.6291825431286,2514,443,1,0,0,0,0,0,1250.0160934612863,819260.547654527,0.0,0
5,4289,0.003999948501586914,857.8,198.44938901392467,29903,443,1,0,0,0,0,0,1250.0160934612863,1072263.8049710914,0.0,0
5,4529,0.003999948501586914,905.8,333.93915613476656,36192,443,1,0,0,0,0,0,1250.0160934612863,1132264.577457233,0.0,0
5,2655,0.003999948501586914,531.0,344.75556558234126,11607,443,1,0,0,0,0,0,1250.0160934612863,663758.545627943,0.0,0
5,4237,0.003999948501586914,847.4,198.44959057654918,2766,443,1,0,0,0,0,0,1250.0160934612863,1059263.637599094,0.0,0
5,3277,0.003999948501586914,655.4,406.79803342690826,43250,443,1,0,0,0,0,0,1250.0160934612863,819260.547654527,0.0,0
5,4320,0.003999948501586914,864.0,400.8336313235206,36506,443,1,0,0,0,0,0,1250.0160934612863,1080013.9047505513,0.0,0
5,4021,0.003999948501586914,804.2,344.4522608432118,33840,443,1,0,0,0,0,0,1250.0160934612863,1005262.9423615665,0.0,0
5,3058,0.003999948501586914,611.6,250.89328408707954,54473,443,1,0,0,0,0,0,1250.0160934612863,764509.8427609227,0.0,0
5,4011,0.003999948501586914,802.2,438.21793664796513,31062,443,1,0,0,0,0,0,1250.0160934612863,1002762.9101746439,0.0,0
5,3469,0.003999948501586914,693.8,430.36793560859064,21424,443,1,0,0,0,0,0,1250.0160934612863,867261.1656434404,0.0,0
5,4849,0.003999948501586914,969.8,442.747060972741,11162,443,1,0,0,0,0,0,1250.0160934612863,1212265.6074387555,0.0,0
5,3698,0.003999948501586914,739.6,237.7793935562962,17348,443,1,0,0,0,0,0,1250.0160934612863,924511.9027239673,0.0,0
5,2644,0.003999948501586914,528.8,321.8175880836844,37638,443,1,0,0,0,0,0,1250.0160934612863,661008.5102223282,0.0,0
5,3270,0.003999948501586914,654.0,380.426602644978,20377,443,1,0,0,0,0,0,1250.0160934612863,817510.5251236812,0.0,0
5,4649,0.003999948501586914,929.8,271.5756984709788,37862,443,1,0,0,0,0,0,1250.0160934612863,1162264.963700304,0.0,0
5,4881,0.003999948501586914,976.2,383.2797411812944,22654,443,1,0,0,0,0,0,1250.0160934612863,1220265.7104369076,0.0,0
5,2854,0.003999948501586914,570.8,431.31491975121844,54222,443,1,0,0,0,0,0,1250.0160934612863,713509.1861477022,0.0,0
5,5315,0.003999948501586914,1063.0,243.29159459381248,29531,443,1,0,0,0,0,0,1250.0160934612863,1328767.1073493473,0.0,0
5,3338,0.003999948501586914,667.6,416.5758514364461,49951,443,1,0,0,0,0,0,1250.0160934612863,834510.7439947547,0.0,0
5,4843,0.003999948501586914,968.6,356.1486206627789,14747,443,1,0,0,0,0,0,1250.0160934612863,1210765.588126602,0.0,0
5,2390,0.003999948501586914,478.0,148.56244478333008,31532,443,1,0,0,0,0,0,1250.0160934612863,597507.6926744948,0.0,0
5,2489,0.003999948501586914,497.8,369.06877407876163,7942,443,1,0,0,0,0,0,1250.0160934612863,622258.0113250283,0.0,0
5,3269,0.003999948501586914,653.8,359.23941877249496,36695,443,1,0,0,0,0,0,1250.0160934612863,817260.521904989,0.0,0
5,4933,0.003999948501586914,986.6,370.70020231988,45139,443,1,0,0,0,0,0,1250.0160934612863,1233265.877808905,0.0,0
5,4702,0.003999948501586914,940.4,189.41763381480618,65018,443,1,0,0,0,0,0,1250.0160934612863,1175515.1342909937,0.0,0
5,3043,0.003999948501586914,608.6,309.3901097320339,13386,443,1,0,0,0,0,0,1250.0160934612863,760759.7944805388,0.0,0
5,4644,0.003999948501586914,928.8,343.43348701022154,64024,443,1,0,0,0,0,0,1250.0160934612863,1161014.9476068427,0.0,0
5,3388,0.003999948501586914,677.6,300.70357497043494,28517,443,1,0,0,0,0,0,1250.0160934612863,847010.9049293676,0.0,0
5,4104,0.003999948501586914,820.8,448.8453631263221,55960,443,1,0,0,0,0,0,1250.0160934612863,1026013.2095130237,0.0,0
5,3154,0.003999948501586914,630.8,356.5150207214277,40735,443,1,0,0,0,0,0,1250.0160934612863,788510.1517553794,0.0,0
5,3330,0.003999948501586914,666.0,478.532339555019,32931,443,1,0,0,0,0,0,1250.0160934612863,832510.7182452166,0.0,0
5,5224,0.003999948501586914,1044.8,392.18332447976417,49006,443,1,0,0,0,0,0,1250.0160934612863,1306016.814448352,0.0,0
5,4906,0.003999948501586914,981.2,420.4428141852349,31293,443,1,0,0,0,0,0,1250.0160934612863,1226515.7909042141,0.0,0
5,4545,0.003999948501586914,909.0,430.2078567390419,22785,443,1,0,0,0,0,0,1250.0160934612863,1136264.6289563093,0.0,0
5,3143,0.003999948501586914,628.6,358.33760617607527,48694,443,1,0,0,0,0,0,1250.0160934612863,785760.1163497645,0.0,0
5,3406,0.003999948501586914,681.2,413.3257311128839,33496,443,1,0,0,0,0,0,1250.0160934612863,851510.9628658282,0.0,0
5,4503,0.003999948501586914,900.6,473.14801066896604,46987,443,1,0,0,0,0,0,1250.0160934612863,1125764.4937712345,0.0,0
5,5939,0.003999948501586914,1187.8,201.76758907217976,44205,443,1,0,0,0,0,0,1250.0160934612863,1484769.1158133158,0.0,0
5,3313,0.003999948501586914,662.6,267.6128546987233,52564,443,1,0,0,0,0,0,1250.0160934612863,828260.6635274483,0.0,0
5,4043,0.003999948501586914,808.6,409.91882123171655,59022,443,1,0,0,0,0,0,1250.0160934612863,1010763.0131727961,0.0,0
5,2337,0.003999948501586914,467.4,285.42361500058115,9473,443,1,0,0,0,0,0,1250.0160934612863,584257.5220838052,0.0,0
5,2104,0.003999948501586914,420.8,323.19368805717727,48470,443,1,0,0,0,0,0,1250.0160934612863,526006.7721285092,0.0,0
5,3552,0.003999948501586914,710.4,460.63026387765706,37097,443,1,0,0,0,0,0,1250.0160934612863,888011.4327948978,0.0,0
5,4702,0.003999948501586914,940.4,356.70637785158823,32525,443,1,0,0,0,0,0,1250.0160934612863,1175515.1342909937,0.0,0
5,4076,0.003999948501586914,815.2,328.8850255028343,14459,443,1,0,0,0,0,0,1250.0160934612863,1019013.1193896406,0.0,0
5,2768,0.003999948501586914,553.6,123.67796893545754,61421,443,1,0,0,0,0,0,1250.0160934612863,692008.9093401681,0.0,0
5,3790,0.003999948501586914,758.0,252.55811212471477,37829,443,1,0,0,0,0,0,1250.0160934612863,947512.1988436551,0.0,0
5,3688,0.003999948501586914,737.6,290.6073639810251,43410,443,1,0,0,0,0,0,1250.0160934612863,922011.8705370447,0.0,0
5,4741,0.003999948501586914,948.2,224.58263512569266,11957,443,1,0,0,0,0,0,1250.0160934612863,1185265.2598199917,0.0,0
5,4111,0.003999948501586914,822.2,228.64592714500733,55614,443,1,0,0,0,0,0,1250.0160934612863,1027763.2320438696,0.0,0
5,3861,0.003999948501586914,772.2,317.88765311034024,21700,443,1,0,0,0,0,0,1250.0160934612863,965262.4273708053,0.0,0
5,4525,0.003999948501586914,905.0,488.95112230160595,56055,443,1,0,0,0,0,0,1250.0160934612863,1131264.564582464,0.0,0
5,3366,0.003999948501586914,673.2,374.46142658490203,31568,443,1,0,0,0,0,0,1250.0160934612863,841510.834118138,0.0,0
5,4347,0.003999948501586914,869.4,202.9774371697505,40287,443,1,0,0,0,0,0,1250.0160934612863,1086763.9916552424,0.0,0
5,2634,0.003999948501586914,526.8,306.4267612334145,54013,443,1,0,0,0,0,0,1250.0160934612863,658508.4780354056,0.0,0
5,2887,0.003999948501586914,577.4,357.78350996098186,65220,443,1,0,0,0,0,0,1250.0160934612863,721759.2923645467,0.0,0
5,4223,0.003999948501586914,844.6,404.178475428863,50213,443,1,0,0,0,0,0,1250.0160934612863,1055763.5925374024,0.0,0
5,5000,0.003999948501586914,1000.0,190.3712163117103,27485,443,1,0,0,0,0,0,1250.0160934612863,1250016.0934612863,0.0,0
5,4601,0.003999948501586914,920.2,179.52203207406046,12012,443,1,0,0,0,0,0,1250.0160934612863,1150264.8092030757,0.0,0
5,2003,0.003999948501586914,400.6,78.22940623576278,45206,443,1,0,0,0,0,0,1250.0160934612863,500756.4470405913,0.0,0
5,4782,0.003999948501586914,956.4,319.26077115737223,20498,443,1,0,0,0,0,0,1250.0160934612863,1195515.3917863742,0.0,0
5,3452,0.003999948501586914,690.4,355.28388649078926,63241,443,1,0,0,0,0,0,1250.0160934612863,863011.110925672,0.0,0
